2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
2.557930909097194672e-02 4.371606558561325073e-02 7.451327890157699585e-02 1.569844037294387817e-01 1.040130928158760071e-01 1.938421130180358887e-01 2.507064342498779297e-01 1.602083593606948853e-01 2.423526942729949951e-01 2.169850021600723267e-01 1.425108909606933594e-01 3.244478404521942139e-01 2.502362430095672607e-01 1.429048627614974976e-01 3.294979631900787354e-01 2.352396398782730103e-01 4.368425607681274414e-01 3.160447180271148682e-01 2.383859455585479736e-01 2.458990287780761719e+01 4.734040260314941406e+00 4.861103057861328125e+00 6.231508636474609375e+01 7.240065765380859375e+01 1.031542053222656250e+02 6.795346832275390625e+01 8.585671234130859375e+01 1.055913238525390625e+02 7.649340820312500000e+01 1.272421493530273438e+02 1.153851394653320312e+02 7.233628082275390625e+01 1.208594360351562500e+02 1.070862121582031250e+02
